2026-06-22 15:36:22,667 | INFO | app.market_data | OHLC resolve ETHUSDT 15m: source=mark_primary flat_before=0 flat_after=0 mark_bars=510
2026-06-22 15:36:22,670 | INFO | app.indicators | Indicator calculation complete: 510 candles, SMA84 valid=427, HH50 valid=460, LL50 valid=460
2026-06-22 15:36:22,816 | INFO | app.main | Display candles ETHUSDT 15m: flat_before=0 enriched=0 flat_after=0
2026-06-22 15:36:23,287 | INFO | app.market_data | Candle pipeline ETHUSDT 1h: raw_api=509 normalize=509 (dropna=0 dup=0) flat=37 after_tail=500
2026-06-22 15:36:23,523 | INFO | app.market_data | OHLC resolve ETHUSDT 1h: source=mark_primary flat_before=0 flat_after=0 mark_bars=510
2026-06-22 15:36:23,523 | INFO | app.indicators | Indicator calculation complete: 510 candles, SMA84 valid=427, HH50 valid=460, LL50 valid=460
2026-06-22 15:36:23,680 | INFO | app.main | Display candles ETHUSDT 1h: flat_before=0 enriched=0 flat_after=0
2026-06-22 15:36:23,874 | INFO | app.market_data | Candle pipeline SOLUSDT 1m: raw_api=367 normalize=367 (dropna=0 dup=0) flat=366 after_tail=367
2026-06-22 15:36:24,132 | INFO | app.market_data | OHLC resolve SOLUSDT 1m: source=mark_primary flat_before=0 flat_after=0 mark_bars=509
2026-06-22 15:36:24,132 | INFO | app.indicators | Indicator calculation complete: 509 candles, SMA84 valid=426, HH50 valid=459, LL50 valid=459
2026-06-22 15:36:24,322 | INFO | app.main | Display candles SOLUSDT 1m: flat_before=0 enriched=0 flat_after=0
2026-06-22 15:36:24,542 | INFO | app.market_data | Candle pipeline SOLUSDT 5m: raw_api=478 normalize=478 (dropna=0 dup=0) flat=451 after_tail=478
2026-06-22 15:36:24,785 | INFO | app.market_data | OHLC resolve SOLUSDT 5m: source=mark_primary flat_before=0 flat_after=0 mark_bars=509
2026-06-22 15:36:24,785 | INFO | app.indicators | Indicator calculation complete: 509 candles, SMA84 valid=426, HH50 valid=459, LL50 valid=459
2026-06-22 15:36:24,963 | INFO | app.main | Display candles SOLUSDT 5m: flat_before=0 enriched=0 flat_after=0
2026-06-22 15:36:25,318 | INFO | app.market_data | Candle pipeline SOLUSDT 15m: raw_api=501 normalize=501 (dropna=0 dup=0) flat=428 after_tail=500
2026-06-22 15:36:25,565 | INFO | app.market_data | OHLC resolve SOLUSDT 15m: source=mark_primary flat_before=0 flat_after=0 mark_bars=510
2026-06-22 15:36:25,567 | INFO | app.indicators | Indicator calculation complete: 510 candles, SMA84 valid=427, HH50 valid=460, LL50 valid=460
2026-06-22 15:36:25,713 | INFO | app.main | Display candles SOLUSDT 15m: flat_before=0 enriched=0 flat_after=0
2026-06-22 15:36:26,045 | INFO | app.market_data | Candle pipeline SOLUSDT 1h: raw_api=507 normalize=507 (dropna=0 dup=0) flat=315 after_tail=500
2026-06-22 15:36:26,311 | INFO | app.market_data | OHLC resolve SOLUSDT 1h: source=mark_primary flat_before=0 flat_after=0 mark_bars=510
2026-06-22 15:36:26,316 | INFO | app.indicators | Indicator calculation complete: 510 candles, SMA84 valid=427, HH50 valid=460, LL50 valid=460
2026-06-22 15:36:26,463 | INFO | app.main | Display candles SOLUSDT 1h: flat_before=0 enriched=0 flat_after=0
2026-06-22 15:36:26,465 | INFO | app.main | Market data refresh complete at 2026-06-22T10:06:26.463757+00:00 (12 updates, 0 errors)
2026-06-22 15:37:26,473 | INFO | app.main | Starting market data refresh cycle
2026-06-22 15:37:26,483 | INFO | app.main | Signal engine using timeframe: 5m candles only
2026-06-22 15:37:26,684 | INFO | app.market_data | Candle pipeline BTCUSDT 1m: raw_api=485 normalize=485 (dropna=0 dup=0) flat=474 after_tail=485
2026-06-22 15:37:27,454 | INFO | app.market_data | OHLC resolve BTCUSDT 1m: source=mark_primary flat_before=0 flat_after=0 mark_bars=509
2026-06-22 15:37:27,454 | INFO | app.indicators | Indicator calculation complete: 509 candles, SMA84 valid=426, HH50 valid=459, LL50 valid=459
2026-06-22 15:37:27,611 | INFO | app.main | Display candles BTCUSDT 1m: flat_before=0 enriched=0 flat_after=0
2026-06-22 15:37:27,854 | INFO | app.market_data | Candle pipeline BTCUSDT 5m: raw_api=502 normalize=502 (dropna=0 dup=0) flat=412 after_tail=500
2026-06-22 15:37:28,709 | INFO | app.market_data | OHLC resolve BTCUSDT 5m: source=mark_primary flat_before=0 flat_after=0 mark_bars=510
2026-06-22 15:37:28,711 | INFO | app.indicators | Indicator calculation complete: 510 candles, SMA84 valid=427, HH50 valid=460, LL50 valid=460
2026-06-22 15:37:28,854 | INFO | app.main | Display candles BTCUSDT 5m: flat_before=0 enriched=0 flat_after=0
2026-06-22 15:37:29,175 | INFO | app.market_data | Candle pipeline BTCUSDT 15m: raw_api=507 normalize=507 (dropna=0 dup=0) flat=207 after_tail=500
2026-06-22 15:37:29,958 | INFO | app.market_data | OHLC resolve BTCUSDT 15m: source=mark_primary flat_before=0 flat_after=0 mark_bars=510
2026-06-22 15:37:29,961 | INFO | app.indicators | Indicator calculation complete: 510 candles, SMA84 valid=427, HH50 valid=460, LL50 valid=460
2026-06-22 15:37:30,115 | INFO | app.main | Display candles BTCUSDT 15m: flat_before=0 enriched=0 flat_after=0
2026-06-22 15:37:30,334 | INFO | app.market_data | Candle pipeline BTCUSDT 1h: raw_api=509 normalize=509 (dropna=0 dup=0) flat=15 after_tail=500
2026-06-22 15:37:31,079 | INFO | app.market_data | OHLC resolve BTCUSDT 1h: source=mark_primary flat_before=0 flat_after=0 mark_bars=510
2026-06-22 15:37:31,084 | INFO | app.indicators | Indicator calculation complete: 510 candles, SMA84 valid=427, HH50 valid=460, LL50 valid=460
2026-06-22 15:37:31,232 | INFO | app.main | Display candles BTCUSDT 1h: flat_before=0 enriched=0 flat_after=0
2026-06-22 15:37:31,589 | INFO | app.market_data | Candle pipeline ETHUSDT 1m: raw_api=446 normalize=446 (dropna=0 dup=0) flat=438 after_tail=446
2026-06-22 15:37:32,004 | INFO | app.market_data | OHLC resolve ETHUSDT 1m: source=mark_primary flat_before=0 flat_after=0 mark_bars=509
2026-06-22 15:37:32,010 | INFO | app.indicators | Indicator calculation complete: 509 candles, SMA84 valid=426, HH50 valid=459, LL50 valid=459
2026-06-22 15:37:32,147 | INFO | app.main | Display candles ETHUSDT 1m: flat_before=0 enriched=0 flat_after=0
2026-06-22 15:37:32,462 | INFO | app.market_data | Candle pipeline ETHUSDT 5m: raw_api=498 normalize=498 (dropna=0 dup=0) flat=424 after_tail=498
2026-06-22 15:37:32,713 | INFO | app.market_data | OHLC resolve ETHUSDT 5m: source=mark_primary flat_before=0 flat_after=0 mark_bars=510
2026-06-22 15:37:32,718 | INFO | app.indicators | Indicator calculation complete: 510 candles, SMA84 valid=427, HH50 valid=460, LL50 valid=460
2026-06-22 15:37:32,893 | INFO | app.main | Display candles ETHUSDT 5m: flat_before=0 enriched=0 flat_after=0
2026-06-22 15:37:33,636 | INFO | app.market_data | Candle pipeline ETHUSDT 15m: raw_api=505 normalize=505 (dropna=0 dup=0) flat=293 after_tail=500
2026-06-22 15:37:34,190 | INFO | app.market_data | OHLC resolve ETHUSDT 15m: source=mark_primary flat_before=0 flat_after=0 mark_bars=510
2026-06-22 15:37:34,195 | INFO | app.indicators | Indicator calculation complete: 510 candles, SMA84 valid=427, HH50 valid=460, LL50 valid=460
2026-06-22 15:37:34,338 | INFO | app.main | Display candles ETHUSDT 15m: flat_before=0 enriched=0 flat_after=0
2026-06-22 15:37:34,667 | INFO | app.market_data | Candle pipeline ETHUSDT 1h: raw_api=509 normalize=509 (dropna=0 dup=0) flat=37 after_tail=500
2026-06-22 15:37:35,070 | INFO | app.market_data | OHLC resolve ETHUSDT 1h: source=mark_primary flat_before=0 flat_after=0 mark_bars=510
2026-06-22 15:37:35,070 | INFO | app.indicators | Indicator calculation complete: 510 candles, SMA84 valid=427, HH50 valid=460, LL50 valid=460
2026-06-22 15:37:35,216 | INFO | app.main | Display candles ETHUSDT 1h: flat_before=0 enriched=0 flat_after=0
2026-06-22 15:37:35,435 | INFO | app.market_data | Candle pipeline SOLUSDT 1m: raw_api=367 normalize=367 (dropna=0 dup=0) flat=366 after_tail=367
2026-06-22 15:37:36,202 | INFO | app.market_data | OHLC resolve SOLUSDT 1m: source=mark_primary flat_before=0 flat_after=0 mark_bars=509
2026-06-22 15:37:36,209 | INFO | app.indicators | Indicator calculation complete: 509 candles, SMA84 valid=426, HH50 valid=459, LL50 valid=459
2026-06-22 15:37:36,393 | INFO | app.main | Display candles SOLUSDT 1m: flat_before=0 enriched=0 flat_after=0
2026-06-22 15:37:36,795 | INFO | app.market_data | Candle pipeline SOLUSDT 5m: raw_api=478 normalize=478 (dropna=0 dup=0) flat=451 after_tail=478
2026-06-22 15:37:37,065 | INFO | app.market_data | OHLC resolve SOLUSDT 5m: source=mark_primary flat_before=0 flat_after=0 mark_bars=510
2026-06-22 15:37:37,065 | INFO | app.indicators | Indicator calculation complete: 510 candles, SMA84 valid=427, HH50 valid=460, LL50 valid=460
2026-06-22 15:37:37,213 | INFO | app.main | Display candles SOLUSDT 5m: flat_before=0 enriched=0 flat_after=0
2026-06-22 15:37:37,562 | INFO | app.market_data | Candle pipeline SOLUSDT 15m: raw_api=501 normalize=501 (dropna=0 dup=0) flat=428 after_tail=500
2026-06-22 15:37:37,898 | INFO | app.market_data | OHLC resolve SOLUSDT 15m: source=mark_primary flat_before=0 flat_after=0 mark_bars=510
2026-06-22 15:37:37,898 | INFO | app.indicators | Indicator calculation complete: 510 candles, SMA84 valid=427, HH50 valid=460, LL50 valid=460
2026-06-22 15:37:38,074 | INFO | app.main | Display candles SOLUSDT 15m: flat_before=0 enriched=0 flat_after=0
2026-06-22 15:37:38,289 | INFO | app.market_data | Candle pipeline SOLUSDT 1h: raw_api=507 normalize=507 (dropna=0 dup=0) flat=315 after_tail=500
2026-06-22 15:37:38,580 | INFO | app.market_data | OHLC resolve SOLUSDT 1h: source=mark_primary flat_before=0 flat_after=0 mark_bars=510
2026-06-22 15:37:38,580 | INFO | app.indicators | Indicator calculation complete: 510 candles, SMA84 valid=427, HH50 valid=460, LL50 valid=460
2026-06-22 15:37:38,748 | INFO | app.main | Display candles SOLUSDT 1h: flat_before=0 enriched=0 flat_after=0
2026-06-22 15:37:38,762 | INFO | app.main | Market data refresh complete at 2026-06-22T10:07:38.748404+00:00 (12 updates, 0 errors)
2026-06-22 15:38:38,767 | INFO | app.main | Starting market data refresh cycle
2026-06-22 15:38:38,770 | INFO | app.main | Signal engine using timeframe: 5m candles only
2026-06-22 15:38:39,521 | INFO | app.market_data | Candle pipeline BTCUSDT 1m: raw_api=509 normalize=509 (dropna=0 dup=0) flat=488 after_tail=500
2026-06-22 15:38:40,018 | INFO | app.market_data | OHLC resolve BTCUSDT 1m: source=mark_primary flat_before=0 flat_after=0 mark_bars=509
2026-06-22 15:38:40,022 | INFO | app.indicators | Indicator calculation complete: 509 candles, SMA84 valid=426, HH50 valid=459, LL50 valid=459
2026-06-22 15:38:40,168 | INFO | app.main | Display candles BTCUSDT 1m: flat_before=0 enriched=0 flat_after=0
2026-06-22 15:38:40,652 | INFO | app.market_data | Candle pipeline BTCUSDT 5m: raw_api=507 normalize=507 (dropna=0 dup=0) flat=411 after_tail=500
2026-06-22 15:38:41,070 | INFO | app.market_data | OHLC resolve BTCUSDT 5m: source=mark_primary flat_before=0 flat_after=0 mark_bars=510
2026-06-22 15:38:41,070 | INFO | app.indicators | Indicator calculation complete: 510 candles, SMA84 valid=427, HH50 valid=460, LL50 valid=460
2026-06-22 15:38:41,237 | INFO | app.main | Display candles BTCUSDT 5m: flat_before=0 enriched=0 flat_after=0
2026-06-22 15:38:41,570 | INFO | app.market_data | Candle pipeline BTCUSDT 15m: raw_api=509 normalize=509 (dropna=0 dup=0) flat=208 after_tail=500
2026-06-22 15:38:42,387 | INFO | app.market_data | OHLC resolve BTCUSDT 15m: source=mark_primary flat_before=0 flat_after=0 mark_bars=510
2026-06-22 15:38:42,389 | INFO | app.indicators | Indicator calculation complete: 510 candles, SMA84 valid=427, HH50 valid=460, LL50 valid=460
2026-06-22 15:38:42,534 | INFO | app.main | Display candles BTCUSDT 15m: flat_before=0 enriched=0 flat_after=0
2026-06-22 15:38:42,732 | INFO | app.market_data | Candle pipeline BTCUSDT 1h: raw_api=510 normalize=510 (dropna=0 dup=0) flat=15 after_tail=500
2026-06-22 15:38:43,599 | INFO | app.market_data | OHLC resolve BTCUSDT 1h: source=mark_primary flat_before=0 flat_after=0 mark_bars=510
2026-06-22 15:38:43,603 | INFO | app.indicators | Indicator calculation complete: 510 candles, SMA84 valid=427, HH50 valid=460, LL50 valid=460
2026-06-22 15:38:43,700 | INFO | app.main | Display candles BTCUSDT 1h: flat_before=0 enriched=0 flat_after=0
2026-06-22 15:38:44,582 | INFO | app.market_data | Candle pipeline ETHUSDT 1m: raw_api=446 normalize=446 (dropna=0 dup=0) flat=438 after_tail=446
2026-06-22 15:38:44,916 | INFO | app.market_data | OHLC resolve ETHUSDT 1m: source=mark_primary flat_before=0 flat_after=0 mark_bars=509
2026-06-22 15:38:44,930 | INFO | app.indicators | Indicator calculation complete: 509 candles, SMA84 valid=426, HH50 valid=459, LL50 valid=459
2026-06-22 15:38:45,024 | INFO | app.main | Display candles ETHUSDT 1m: flat_before=0 enriched=0 flat_after=0
2026-06-22 15:38:45,207 | INFO | app.market_data | Candle pipeline ETHUSDT 5m: raw_api=498 normalize=498 (dropna=0 dup=0) flat=424 after_tail=498
2026-06-22 15:38:45,563 | INFO | app.market_data | OHLC resolve ETHUSDT 5m: source=mark_primary flat_before=0 flat_after=0 mark_bars=510
2026-06-22 15:38:45,563 | INFO | app.indicators | Indicator calculation complete: 510 candles, SMA84 valid=427, HH50 valid=460, LL50 valid=460
2026-06-22 15:38:45,684 | INFO | app.main | Display candles ETHUSDT 5m: flat_before=0 enriched=0 flat_after=0
2026-06-22 15:38:46,116 | INFO | app.market_data | Candle pipeline ETHUSDT 15m: raw_api=505 normalize=505 (dropna=0 dup=0) flat=293 after_tail=500
2026-06-22 15:38:46,622 | INFO | app.market_data | OHLC resolve ETHUSDT 15m: source=mark_primary flat_before=0 flat_after=0 mark_bars=510
2026-06-22 15:38:46,625 | INFO | app.indicators | Indicator calculation complete: 510 candles, SMA84 valid=427, HH50 valid=460, LL50 valid=460
2026-06-22 15:38:46,732 | INFO | app.main | Display candles ETHUSDT 15m: flat_before=0 enriched=0 flat_after=0
2026-06-22 15:38:46,956 | INFO | app.market_data | Candle pipeline ETHUSDT 1h: raw_api=509 normalize=509 (dropna=0 dup=0) flat=37 after_tail=500
2026-06-22 15:38:47,232 | INFO | app.market_data | OHLC resolve ETHUSDT 1h: source=mark_primary flat_before=0 flat_after=0 mark_bars=510
2026-06-22 15:38:47,244 | INFO | app.indicators | Indicator calculation complete: 510 candles, SMA84 valid=427, HH50 valid=460, LL50 valid=460
2026-06-22 15:38:47,403 | INFO | app.main | Display candles ETHUSDT 1h: flat_before=0 enriched=0 flat_after=0
2026-06-22 15:38:47,620 | INFO | app.market_data | Candle pipeline SOLUSDT 1m: raw_api=367 normalize=367 (dropna=0 dup=0) flat=366 after_tail=367
2026-06-22 15:38:48,013 | INFO | app.market_data | OHLC resolve SOLUSDT 1m: source=mark_primary flat_before=0 flat_after=0 mark_bars=509
2026-06-22 15:38:48,013 | INFO | app.indicators | Indicator calculation complete: 509 candles, SMA84 valid=426, HH50 valid=459, LL50 valid=459
2026-06-22 15:38:48,219 | INFO | app.main | Display candles SOLUSDT 1m: flat_before=0 enriched=0 flat_after=0
2026-06-22 15:38:48,404 | INFO | app.market_data | Candle pipeline SOLUSDT 5m: raw_api=478 normalize=478 (dropna=0 dup=0) flat=451 after_tail=478
2026-06-22 15:38:48,624 | INFO | app.market_data | OHLC resolve SOLUSDT 5m: source=mark_primary flat_before=0 flat_after=0 mark_bars=510
2026-06-22 15:38:48,628 | INFO | app.indicators | Indicator calculation complete: 510 candles, SMA84 valid=427, HH50 valid=460, LL50 valid=460
2026-06-22 15:38:48,738 | INFO | app.main | Display candles SOLUSDT 5m: flat_before=0 enriched=0 flat_after=0
2026-06-22 15:38:48,921 | INFO | app.market_data | Candle pipeline SOLUSDT 15m: raw_api=501 normalize=501 (dropna=0 dup=0) flat=428 after_tail=500
2026-06-22 15:38:49,135 | INFO | app.market_data | OHLC resolve SOLUSDT 15m: source=mark_primary flat_before=0 flat_after=0 mark_bars=510
2026-06-22 15:38:49,136 | INFO | app.indicators | Indicator calculation complete: 510 candles, SMA84 valid=427, HH50 valid=460, LL50 valid=460
2026-06-22 15:38:49,251 | INFO | app.main | Display candles SOLUSDT 15m: flat_before=0 enriched=0 flat_after=0
2026-06-22 15:38:49,440 | INFO | app.market_data | Candle pipeline SOLUSDT 1h: raw_api=507 normalize=507 (dropna=0 dup=0) flat=315 after_tail=500
2026-06-22 15:38:50,183 | INFO | app.market_data | OHLC resolve SOLUSDT 1h: source=mark_primary flat_before=0 flat_after=0 mark_bars=510
2026-06-22 15:38:50,186 | INFO | app.indicators | Indicator calculation complete: 510 candles, SMA84 valid=427, HH50 valid=460, LL50 valid=460
2026-06-22 15:38:50,351 | INFO | app.main | Display candles SOLUSDT 1h: flat_before=0 enriched=0 flat_after=0
2026-06-22 15:38:50,351 | INFO | app.main | Market data refresh complete at 2026-06-22T10:08:50.351135+00:00 (12 updates, 0 errors)
2026-06-22 15:39:50,354 | INFO | app.main | Starting market data refresh cycle
2026-06-22 15:39:50,370 | INFO | app.main | Signal engine using timeframe: 5m candles only
2026-06-22 15:39:50,868 | INFO | app.market_data | Candle pipeline BTCUSDT 1m: raw_api=508 normalize=508 (dropna=0 dup=0) flat=488 after_tail=500
2026-06-22 15:39:51,388 | INFO | app.market_data | OHLC resolve BTCUSDT 1m: source=mark_primary flat_before=0 flat_after=0 mark_bars=509
2026-06-22 15:39:51,388 | INFO | app.indicators | Indicator calculation complete: 509 candles, SMA84 valid=426, HH50 valid=459, LL50 valid=459
2026-06-22 15:39:51,585 | INFO | app.main | Display candles BTCUSDT 1m: flat_before=0 enriched=0 flat_after=0
2026-06-22 15:39:52,308 | INFO | app.market_data | Candle pipeline BTCUSDT 5m: raw_api=507 normalize=507 (dropna=0 dup=0) flat=411 after_tail=500
2026-06-22 15:39:52,555 | INFO | app.market_data | OHLC resolve BTCUSDT 5m: source=mark_primary flat_before=0 flat_after=0 mark_bars=510
2026-06-22 15:39:52,571 | INFO | app.indicators | Indicator calculation complete: 510 candles, SMA84 valid=427, HH50 valid=460, LL50 valid=460
2026-06-22 15:39:52,718 | INFO | app.main | Display candles BTCUSDT 5m: flat_before=0 enriched=0 flat_after=0
2026-06-22 15:39:53,478 | INFO | app.market_data | Candle pipeline BTCUSDT 15m: raw_api=509 normalize=509 (dropna=0 dup=0) flat=208 after_tail=500
2026-06-22 15:39:54,034 | INFO | app.market_data | OHLC resolve BTCUSDT 15m: source=mark_primary flat_before=0 flat_after=0 mark_bars=510
2026-06-22 15:39:54,034 | INFO | app.indicators | Indicator calculation complete: 510 candles, SMA84 valid=427, HH50 valid=460, LL50 valid=460
2026-06-22 15:39:54,268 | INFO | app.main | Display candles BTCUSDT 15m: flat_before=0 enriched=0 flat_after=0
2026-06-22 15:39:54,761 | INFO | app.market_data | Candle pipeline BTCUSDT 1h: raw_api=510 normalize=510 (dropna=0 dup=0) flat=15 after_tail=500
2026-06-22 15:39:55,312 | INFO | app.market_data | OHLC resolve BTCUSDT 1h: source=mark_primary flat_before=0 flat_after=0 mark_bars=510
2026-06-22 15:39:55,321 | INFO | app.indicators | Indicator calculation complete: 510 candles, SMA84 valid=427, HH50 valid=460, LL50 valid=460
2026-06-22 15:39:55,524 | INFO | app.main | Display candles BTCUSDT 1h: flat_before=0 enriched=0 flat_after=0
2026-06-22 15:39:55,743 | INFO | app.market_data | Candle pipeline ETHUSDT 1m: raw_api=446 normalize=446 (dropna=0 dup=0) flat=438 after_tail=446
2026-06-22 15:39:56,050 | INFO | app.market_data | OHLC resolve ETHUSDT 1m: source=mark_primary flat_before=0 flat_after=0 mark_bars=509
2026-06-22 15:39:56,050 | INFO | app.indicators | Indicator calculation complete: 509 candles, SMA84 valid=426, HH50 valid=459, LL50 valid=459
2026-06-22 15:39:56,246 | INFO | app.signals | BUY signal generated: {'symbol': 'ETHUSDT', 'signal': 'BUY', 'price': 1750.8, 'timeframe': '1m', 'timestamp': '2026-06-22T10:07:00+00:00', 'candle_time': 1782122820}
2026-06-22 15:39:56,248 | INFO | app.main | Display candles ETHUSDT 1m: flat_before=0 enriched=0 flat_after=0
2026-06-22 15:39:56,448 | INFO | app.market_data | Candle pipeline ETHUSDT 5m: raw_api=498 normalize=498 (dropna=0 dup=0) flat=424 after_tail=498
2026-06-22 15:39:56,731 | INFO | app.market_data | OHLC resolve ETHUSDT 5m: source=mark_primary flat_before=0 flat_after=0 mark_bars=510
2026-06-22 15:39:56,731 | INFO | app.indicators | Indicator calculation complete: 510 candles, SMA84 valid=427, HH50 valid=460, LL50 valid=460
2026-06-22 15:39:56,876 | INFO | app.main | Display candles ETHUSDT 5m: flat_before=0 enriched=0 flat_after=0
2026-06-22 15:39:57,091 | INFO | app.market_data | Candle pipeline ETHUSDT 15m: raw_api=505 normalize=505 (dropna=0 dup=0) flat=293 after_tail=500
2026-06-22 15:39:57,367 | INFO | app.market_data | OHLC resolve ETHUSDT 15m: source=mark_primary flat_before=0 flat_after=0 mark_bars=510
2026-06-22 15:39:57,384 | INFO | app.indicators | Indicator calculation complete: 510 candles, SMA84 valid=427, HH50 valid=460, LL50 valid=460
2026-06-22 15:39:57,572 | INFO | app.main | Display candles ETHUSDT 15m: flat_before=0 enriched=0 flat_after=0
2026-06-22 15:39:57,780 | INFO | app.market_data | Candle pipeline ETHUSDT 1h: raw_api=509 normalize=509 (dropna=0 dup=0) flat=37 after_tail=500
2026-06-22 15:39:58,523 | INFO | app.market_data | OHLC resolve ETHUSDT 1h: source=mark_primary flat_before=0 flat_after=0 mark_bars=510
2026-06-22 15:39:58,530 | INFO | app.indicators | Indicator calculation complete: 510 candles, SMA84 valid=427, HH50 valid=460, LL50 valid=460
2026-06-22 15:39:58,742 | INFO | app.main | Display candles ETHUSDT 1h: flat_before=0 enriched=0 flat_after=0
2026-06-22 15:39:59,080 | INFO | app.market_data | Candle pipeline SOLUSDT 1m: raw_api=367 normalize=367 (dropna=0 dup=0) flat=366 after_tail=367
2026-06-22 15:39:59,442 | INFO | app.market_data | OHLC resolve SOLUSDT 1m: source=mark_primary flat_before=0 flat_after=0 mark_bars=509
2026-06-22 15:39:59,448 | INFO | app.indicators | Indicator calculation complete: 509 candles, SMA84 valid=426, HH50 valid=459, LL50 valid=459
2026-06-22 15:39:59,617 | INFO | app.signals | BUY signal generated: {'symbol': 'SOLUSDT', 'signal': 'BUY', 'price': 73.95, 'timeframe': '1m', 'timestamp': '2026-06-22T10:07:00+00:00', 'candle_time': 1782122820}
2026-06-22 15:39:59,617 | INFO | app.main | Display candles SOLUSDT 1m: flat_before=0 enriched=0 flat_after=0
2026-06-22 15:40:00,244 | INFO | app.market_data | Candle pipeline SOLUSDT 5m: raw_api=478 normalize=478 (dropna=0 dup=0) flat=451 after_tail=478
2026-06-22 15:40:00,528 | INFO | app.market_data | OHLC resolve SOLUSDT 5m: source=mark_primary flat_before=0 flat_after=0 mark_bars=510
2026-06-22 15:40:00,545 | INFO | app.indicators | Indicator calculation complete: 510 candles, SMA84 valid=427, HH50 valid=460, LL50 valid=460
2026-06-22 15:40:00,681 | INFO | app.main | Display candles SOLUSDT 5m: flat_before=0 enriched=0 flat_after=0
2026-06-22 15:40:01,216 | INFO | app.market_data | Candle pipeline SOLUSDT 15m: raw_api=501 normalize=501 (dropna=0 dup=0) flat=428 after_tail=500
2026-06-22 15:40:02,076 | INFO | app.market_data | OHLC resolve SOLUSDT 15m: source=mark_primary flat_before=0 flat_after=0 mark_bars=510
2026-06-22 15:40:02,081 | INFO | app.indicators | Indicator calculation complete: 510 candles, SMA84 valid=427, HH50 valid=460, LL50 valid=460
2026-06-22 15:40:02,270 | INFO | app.main | Display candles SOLUSDT 15m: flat_before=0 enriched=0 flat_after=0
2026-06-22 15:40:02,817 | INFO | app.market_data | Candle pipeline SOLUSDT 1h: raw_api=507 normalize=507 (dropna=0 dup=0) flat=315 after_tail=500
2026-06-22 15:40:03,239 | INFO | app.market_data | OHLC resolve SOLUSDT 1h: source=mark_primary flat_before=0 flat_after=0 mark_bars=510
2026-06-22 15:40:03,245 | INFO | app.indicators | Indicator calculation complete: 510 candles, SMA84 valid=427, HH50 valid=460, LL50 valid=460
2026-06-22 15:40:03,374 | INFO | app.main | Display candles SOLUSDT 1h: flat_before=0 enriched=0 flat_after=0
2026-06-22 15:40:03,374 | INFO | app.main | Market data refresh complete at 2026-06-22T10:10:03.374934+00:00 (12 updates, 0 errors)
2026-06-22 15:41:03,368 | INFO | app.main | Starting market data refresh cycle
2026-06-22 15:41:03,375 | INFO | app.main | Signal engine using timeframe: 5m candles only
2026-06-22 15:41:03,854 | INFO | app.market_data | Candle pipeline BTCUSDT 1m: raw_api=501 normalize=501 (dropna=0 dup=0) flat=488 after_tail=500
2026-06-22 15:41:04,711 | INFO | app.market_data | OHLC resolve BTCUSDT 1m: source=mark_primary flat_before=0 flat_after=0 mark_bars=508
2026-06-22 15:41:04,715 | INFO | app.indicators | Indicator calculation complete: 508 candles, SMA84 valid=425, HH50 valid=458, LL50 valid=458
2026-06-22 15:41:04,880 | INFO | app.main | Display candles BTCUSDT 1m: flat_before=0 enriched=0 flat_after=0
2026-06-22 15:41:05,084 | INFO | app.market_data | Candle pipeline BTCUSDT 5m: raw_api=508 normalize=508 (dropna=0 dup=0) flat=411 after_tail=500
2026-06-22 15:41:05,649 | INFO | app.market_data | OHLC resolve BTCUSDT 5m: source=mark_primary flat_before=0 flat_after=0 mark_bars=509
2026-06-22 15:41:05,664 | INFO | app.indicators | Indicator calculation complete: 509 candles, SMA84 valid=426, HH50 valid=459, LL50 valid=459
2026-06-22 15:41:05,813 | INFO | app.main | Display candles BTCUSDT 5m: flat_before=0 enriched=0 flat_after=0
2026-06-22 15:41:06,187 | INFO | app.market_data | Candle pipeline BTCUSDT 15m: raw_api=509 normalize=509 (dropna=0 dup=0) flat=208 after_tail=500
2026-06-22 15:41:06,727 | INFO | app.market_data | OHLC resolve BTCUSDT 15m: source=mark_primary flat_before=0 flat_after=0 mark_bars=510
2026-06-22 15:41:06,743 | INFO | app.indicators | Indicator calculation complete: 510 candles, SMA84 valid=427, HH50 valid=460, LL50 valid=460
2026-06-22 15:41:06,906 | INFO | app.main | Display candles BTCUSDT 15m: flat_before=0 enriched=0 flat_after=0
2026-06-22 15:41:07,383 | INFO | app.market_data | Candle pipeline BTCUSDT 1h: raw_api=510 normalize=510 (dropna=0 dup=0) flat=15 after_tail=500
2026-06-22 15:41:07,672 | INFO | app.market_data | OHLC resolve BTCUSDT 1h: source=mark_primary flat_before=0 flat_after=0 mark_bars=510
2026-06-22 15:41:07,678 | INFO | app.indicators | Indicator calculation complete: 510 candles, SMA84 valid=427, HH50 valid=460, LL50 valid=460
2026-06-22 15:41:07,881 | INFO | app.main | Display candles BTCUSDT 1h: flat_before=0 enriched=0 flat_after=0
2026-06-22 15:41:08,066 | INFO | app.market_data | Candle pipeline ETHUSDT 1m: raw_api=446 normalize=446 (dropna=0 dup=0) flat=438 after_tail=446
2026-06-22 15:41:08,466 | INFO | app.market_data | OHLC resolve ETHUSDT 1m: source=mark_primary flat_before=0 flat_after=0 mark_bars=509
2026-06-22 15:41:08,471 | INFO | app.indicators | Indicator calculation complete: 509 candles, SMA84 valid=426, HH50 valid=459, LL50 valid=459
